texto,label
"ITEM QTDE UNIDADE MATERIAL / SERVIÇO MARCA VALOR UNITÁRIO VALOR TOTAL 1 15000 COMPRIMIDO HIDROXICLOROQUINA,  SULFATO  - CONCENTRACAO/DOSAGEM  400 MG,FORMA  FARMACEUTICA COMPRIMIDO,VIA DE APSEN 1,40 21.000,00ADMINISTRACAO ORAL2 40000 UNIDADE AZITROMICINA 500 MG COMPRIMIDO PHARLAB 2,30 92.000,005 3000 COMPRIMIDO NITAZOXANIDA  - CONCENTRACAO / DOSAGEM  500 MG,FORMA  FARMACEUTICA  COMPRIMIDO REVESTIDO,VIA DE ADMINISTRACAO ORALALTHAIA 5,20 15.600,0019 15000 UNIDADE IVERMECTINA, 6 MG COMPRIMIDO ABBOT 2,46 36.900,0028 1500 UNIDADE TESTE  -  RAPIDO  PARA  DETECCAO  DO VIRUS  COVID-19  (CORONAVIRUS)  IGG  E IGMMULTILASER 54,50 81.750,00TOTAL R$ 247.250,00CLÁUSULA SEGUNDA – DA VIGÊNCIA DA ATA DE REGISTRO DE PREÇOS 2.1 A PRESENTE ATA TERÁ VALIDADE POR 12 (DOZE) MESES, CONTADOS A PARTIR DA DATA DE SUA PUBLICAÇÃO NO DIÁRIO OFICIAL DO ESTADO DE MATO GROSSO , PODENDO SER PRORROGADA NA FORMA DA LEI E CONFORME DECRETO MUNICIPAL Nº.",6
"CRISTIANA  PEREIRA  SERRA  LOPES  -  PRESIDENTE  DA  COMISSÃO PERMANENTE DE LICITAÇÃO -  EXTRATO DE DISPENSA DE LICITAÇÃO Nº 040/2020A PREFEITURA MUNICIPAL DE MATUPÁ, ATRAVÉS DA COMISSÃO PERMANENTE DE LICITAÇÃO,  COMUNICA  A  TODOS  OS  INTERESSADOS  QUE  REALIZOU  NO  DIA  29  DE  JUNHO  DE  2020  O PROCESSO  DE  DISPENSA  DE  LICITAÇÃO  PARA  AQUISIÇÃO  DE  COMPRIMIDOS  DE IVERMECTINA 6 MG EM ATENDIMENTO A FARMÁCIA BÁSICA PARA AS NECESSIDADES DA SECRETARIA DE  SAÚDE  DE  MATUPÁ/MT  PARA ENFRENTAMENTO  DA EMERGÊNCIA DE SAÚDE PÚBLICA DECORRENTE DA COVID-19, ONDE SE CONTRATOU A EMPRESA GOLDENPLUS COM.",0
"RUBENS ALBERTO PINTO VILALBA - PRESIDENTE DA COMISSÃO PERMANENTE DE LICITAÇÃO  - PROCEDIMENTO ADMINISTRATIVO EXTRATO  DO  1°  TERMO  DE  ADITIVO  DO  CONTRATO   DE   AQUISIÇÃO N° 120/2020  CONTRATANTE:     O MUNICÍPIO DE MATUPÁ/MT   OBJETO: CONSTITUI OBJETO DESTE CONTRATO,  “DISPENSA DE LICITAÇÃO PARA  AQUISIÇÃO  DE  COMPRIMIDOS  DE  IVERMECTINA  6  MG  EM  ATENDIMENTO  A FARMÁCIA BÁSICA PARA AS NECESSIDADES DA SECRETARIA DE SAÚDE DE MATUPÁ/MT  PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DECORRENTE DA COVID-19” DE ACORDO COM A CLAUSULA 06 DESTE CONTRATO E PROJETO EM ANEXO QUE SÃO PARTES INTEGRANTES DA  DISPENSA DE LICITAÇÃO N° 040/2020.",0
"PREFEITURA MUNICIPAL DE BRAS NORTE PREFEITO: MAURO RUI HEISLER CONTRATANTE COOPERATIVA DE TRABALHO VALE DO TELE PIRES CNPJ: 21.679.098/0001-25CONTRATADATESTEMUNHAS: NOME........................................................... NOME......................................................... CPF............................................................. CPF............................................................ PREFEITURA MUNICIPAL DE CÁCERES LICITAÇÃO ATO DE RATIFICAÇÃO/ HOMOLOGAÇÃO – DISPENSA Nº 31/2020 INTERESSADO: SECRETARIA MUNICIPAL DE SAÚDE OBJETO: DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO DE IVERMECTINA 6 MG PARA  ATENDER AS NECESSIDADES DAS UNIDADES DA SECRETARIA MUNICIPAL DE SAÚDE, PARA ENFRETAMENTO DO  COVID19.",0
"ADRIANO XAVIER PIVETTA PREFEITO PREFEITURA MUNICIPAL DE NOVA NAZARÉ LICITAÇÃO RATIFICAÇÃO DO ATO DE DISPENSA DE LICITAÇÃO PROCESSO Nº 045/2020DISPENSA DE LICITAÇÃO Nº 027/2020 RATIFICO  O  ATO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO,  QUE  DISPENSOU LICITAÇÃO COM FUNDAMENTO NO ARTIGO 24, INCISO IV, DA LEI FEDERAL Nº 8.666/93, C/C ARTIGO 4º, 4-A E 4-B DA  LEI  FEDERAL  Nº  13.979  DE  06  DE  FEVEREIRO  DE  2020  E  ALTERAÇÕES  POSTERIORES  PELA  MEDIDA PROVISÓRIA Nº 926/2020 DE 20/03/2020 E ARTIGO 4º DO DECRETO MUNICIPAL Nº 2030/2020 DE 23/03/2020  E ALTERAÇÕES POSTERIORES A FAVOR DA EMPRESA  INOVAÇÕES COMERCIO DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA, CNPJ Nº 32.138.304/0001-06, COM SEDE À RUA GENERAL OSORIO Nº 150, BAIRRO CENTRO, ASSIS CHATEAURBRIND-PR, QUE IRÁ IRÁ FORNECER MEDICAMENTOS (IVERMECTINA, AZITROMICINA, DIPORONA E VITAMINA B1) PARA TRATAMENTO DO CORONA VÍRUS (COVID-19) PERFAZENDO O  VALOR  TOTAL  DE  R$  18.508,50  (DEZOITO  MIL,  QUINHENTOS  E  OITO  REAIS  E  CINQUENTA  CENTAVOS), CONFORME  SOLICITADO  PELA  SECRETARIA  MUNICIPAL  DE  SAÚDE,  FACE  AO  DISPOSTO  NO  ART.",0
"OBJETO: CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DO MEDICAMENTO IVERMECTINA 6 MG,  PARA ATENDER À DEMANDA ATUAL DIANTE DA PANDEMIA,  INDICADO  PARA A PROFILAXIA DE  COVID-19,  CONFORME  DECRETO MUNICIPAL 116/2020 DA PREFEITURA MUNICIPAL DE PARANAÍTA-MT.",6
"HUMBERTO DOMINGUES FERREIRA PREFEITO  MUNICIPAL LICITAÇÃO AVISO DE LICITAÇÃO PREGÃO PRESENCIAL N.º 035/2020  O  MUNICÍPIO  DE  GUIRATINGA-MT,  ATRAVÉS  DO  PREGOEIRO  OFICIAL,  TORNA PÚBLICO QUE REALIZARÁ LICITAÇÃO NA MODALIDADE AQUISIÇÃO DE MEDICAMENTOS EMERGENCIAIS DE  HIDROXICLOROQUINA  400G,  IVERMECTINA  6MG,  AZITROMICINA  500MG  PARA DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO IMPERMEÁVEL, EM COMBATE AO  COVID  19,  PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA –  MT, CONFORME DESCRIÇÃO NO ANEXO I DO EDITAL, A SESSÃO PÚBLICA ACONTECERÁ NA SEDE DA PREFEITURA MUNICIPAL DE GUIRATINGA NO DIA 09 DE SETEMBRO DE 2020.",0
"PREFEITURA MUNICIPAL DE ALTO TAQUARI DISPENSA ELETRÔNICA Nº 001/2020 – EDITAL RESUMIDO OBJETO:  AQUISIÇÃO  DE  MEDICAMENTO  IVERMECTINA  COMPRIMIDO  6MG, HIDROXICLOROQUINA 400MG E NIMESULIDA100MG PARA O TRATAMENTO E PREVENÇÃO DA PANDEMIA COVID-19,DE  ACORDO  COM ANEXO  I.  ABERTURA  ÀS  08H00MIN  (HORÁRIO  DE BRASÍLIA) DO  DIA  04/08/2020.",6
"059/2020, CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA  PARA  A  AQUISIÇÃO  DE  MEDICAMENTO  IVERMECTINA  6MG,  PARA TRATAMENTO DE PACIENTES ACOMETIDOS DO CORONAVÍRUS – COVID-19.",6
"OBJETO  CONTRATAÇÃO  DE  EMPRESA ESPECIALIZADA PARA  AQUISIÇÃO  DE MEDICAMENTO  IVERMECTINA 6MG,  PRESCRITO  NO  COMBATE A CORONAVIRUS  (COVID-19),  EM  ATENDIMENTO  A  SECRETARIA  DE  SAÚDE  DO  MUNICÍPIO  DE  PARANATINGA/MT, COM FULCRO NA LEI FEDERAL 13.979/2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº 926/2020.",6
"OBJETO:  CONTRATAÇÃO  DE  EMPRESA ESPECIALIZADA  PARA  AQUISIÇÃO  DE MEDICAMENTO  IVERMECTINA 6MG,  PRESCRITO  NO COMBATE  A CORONAVIRUS  (COVID-19),  EM  ATENDIMENTO  A  SECRETARIA  DE  SAÚDE  DO  MUNICÍPIO  DE PARANATINGA/MT, COM FULCRO NA LEI FEDERAL 13.979/2020 COM REDAÇÃO DADA PELA MEDIDA PROVISÓRIA Nº  926/2020.",6
"4º,  E  À  VISTA  DA  JUSTIFICATIVA  DO  SETOR DEMANDANTE  E DO  PARECER  JURÍDICO,  A  DISPENSA  DE  LICITAÇÃO  EM  EPÍGRAFE,  CUJO  OBJETO  É  A  AQUISIÇÃO  DE  MEDICAMENTO  IVERMECTINA COMPRIMIDO 6MG, HIDROXICLOROQUINA 400MG E NIMESULIDA100MG PARA O TRATAMENTO E PREVENÇÃO DA  PANDEMIA COVID-19, ATRAVÉS DA CONTRATAÇÃO DIRETA PELO PERÍODO ESTIMADO DE ATÉ 90 (NOVENTA) DIAS  COM  AS  EMPRESAS:  SILVA  E  SILVA  PRODUTOS  FARMACEUTICOS  LTDA  ME,  CNPJ: 84.551.191/0001-70 COM OS ITENS 001 E 002 NO VALOR DE R$ 30.345,00 (TRINTA MIL E TREZENTOS E  QUARENTA E CINCO REAIS). NOSSA PHARMACIA EIRELI, CNPJ: 04.210.418/0001-84 COM O ITEM 003  NO VALOR DE R$ 6.000,00 (SEIS MIL REAIS).",6
"COGO DA SILVA 0 15 10 20 0 DESCLASSIFICADO ENFERMEIRO PORTUGUÊS MATEMÁTICA. GERC. ESPECÍTOTAL CLASSIFICAÇÃO PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012COORDENAÇÃO:SECRETARIA GERAL DO TRIBUNAL PLENO: TELEFONE (65) 3613-7678  - E-MAIL: DOC_TCE@TCE.MT.GOV.BRRUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO, S/N, EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ-MT – CEP 78049-915DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO ANO 9  Nº 1972DIVULGAÇÃO QUINTA-FEIRA, 6 DE AGOSTO DE 2020 – PÁGINA 56PUBLICAÇÃO SEXTA-FEIRA, 7 DE AGOSTO DE 2020AIS FICOSINDIA MARA  DOS  SANTOS FERREIRA20 20 15 40 95 1CLEBER ALVES DE LIMA 15 20 20 40 95 2FABIO VINICIUS SOUZA LOPES 15 20 15 35 85 3POLIANA FIALHO DE OLIVEIRA 20 20 15 25 80 4LUANA DIAS RODRIGUES 20 20 15 25 80 5PEDRO HENRIQUE DE O. VIDAL 20 20 20 20 80 6MYRIAN GONÇALVES DOS REIS 20 15 15 25 75 7KAMILA MARCELLO CARVALHO 20 15 15 25 75 8JUSCILENE GONÇALVES S. C 15 20 20 20 75 9PHATRICIA FIALHO DE OLIVEIRA 10 20 10 25 65 10EVELLIN PRISCILA REIS DUARTE 15 20 15 15 65 11MICHELE BECKER MAYER 10 15 10 25 60 12ALESSANDRA PESSOA SOBRINHO 10 15 10 20 55 13CARLA CRISTINA BURG 15 15 10 15 55 14MÉDICOS PORTUGUÊS MATEMÁTICA. GERAIS C. ESPECÍFICOS TOTAL CLASSIFICAÇÃO CECÍLIA PENHA DALL ORTO CRUZ 10 15 20 30 75 1LUIZ PASCOAL NETO 20 5 15 10 50 2GESSIANE DOMICIANO 10 20 10 5 45 3FISIOTERAPEUTA PORTUGUÊS MATEMÁTICA. GERAISC. ESPECÍFICOS TOTAL CLASSIFICAÇÃO JÉSSICA PAULA R GONÇALVES 15 15 10 20 60 1EDINA LARA S. HASSE 15 20 15 10 60 2BIANCA MARCELLO DE CARVALHO 15 15 20 10 60 3WEILA SHAIANE D DE SOUZA 10 15 10 20 55 4ROSELI  PEREIRA  DA  SILVA AMARAL10 10 15 15 50 5STELLA ARAÚJO DA SILVA 10 10 15 10 45 6NATALIA DEBO 10 10 5 10 35 7NANDIELLY S. PRESTES L. 15 15 15 0 0 DESCLASSIFICADO PREFEITURA MUNICIPAL DE CÁCERESATOATO DE RATIFICAÇÃO/ HOMOLOGAÇÃO – DISPENSA Nº 38/2020 INTERESSADO: SECRETARIA MUNICIPAL DE SAÚDEOBJETO:  DISPENSA  DE  LICITAÇÃO,  EMERGENCIAL  PARA  AQUISIÇÃO  DE IVERMECTINA 6 MG PARA ATENDERAS NECESSIDADES DAS UNIDADES DA SECRETARIA MUNICIPAL DE SAÚDE, ESTA SOLICITAÇÃO SE FAZ NECESSÁRIA POR MOTIVOS DE MEDIDAS (TRATAMENTO) PRECOCE AO CORONA VÍRUS  DISEASE –COVID 19.",3
"HUMBERTO DOMINGUES FERREIRA PREFEITO MUNICIPAL TERMO DE REFERÊNCIA DISPENSA DE LICITAÇÃO N.º 040/2020  OBJETO: “AQUISIÇÃO DE MEDICAMENTOS HIDROXICLOROQUINA 400G,  IVERMECTINA 6MG,  AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM  COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL  DE  SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA  –  MT., ATRAVÉS  DE  DISPENSA  DE LICITAÇÃO, NOS TERMOS DO ART.",0
"DOTAÇÃO ORÇAMENTÁRIA: AS DESPESAS COM PAGAMENTO DO REFERIDO OBJETO, ESTÃO PREVISTOS NA DOTAÇÃO ORÇAMENTÁRIA ABAIXO DESCRITA: SOLICITAÇÃO: 890/2020CENTRO DE CUSTO: 03065 – FUNDO MUNICIPAL DE SAÚDE FICHA/DOTAÇÃO: 588FUNCIONAL: 10.305.7100-4.090 - 339030FONTE: 146JUSTIFICATIVA  DO  PREÇO  E  RAZÃO  DE  ESCOLHA  DO FORNECEDOR DISPENSA DE LICITAÇÃO N.º 040/2020 FOI  SOLICITADA  ATRAVÉS  DO  SECRETARIA  MUNICIPAL  DE  ASSISTÊNCIA  SOCIAL AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA  6MG, AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO IMPERMEÁVEL, EM COMBATE AO  COVID 19,  PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA –  MT.",0
"040/2020 PARA CONTRATAÇÃO DA IBHAS – INSTITUTO BRASIL DE HARMONIA SOCIAL, INSCRITA NO CNPJ  N.º  20.277.817/0001-19  PARA  AQUISIÇÃO  DE  MEDICAMENTOS HIDROXICLOROQUINA 400G,  IVERMECTINA 6MG,  AZITROMICINA 500MG  PARA DISTRIBUIÇÃO  COM  RECEITA E MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM  COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL DE SAÚDE, DO MUNICIPIO DE GUIRATINGA – MT.,  POR UM PERÍODO DE 30 (TRINTA) DIAS  COM  VALOR  TOTAL  DE  R$ 39.095,32  (TRINTA  E  NOVE  MIL  NOVENTA  E  CINCO  REAIS  E  TRINTA  E  DOIS CENTAVOS) ATRAVÉS DE DISPENSA DE LICITAÇÃO, NOS TERMOS DO ART.",0
"HUMBERTO DOMINGUES FERREIRA PREFEITO MUNICIPAL TERMO DE RATIFICAÇÃO DISPENSA DE LICITAÇÃO N.º 040/2020  O MUNICÍPIO DE GUIRATINGA, ESTADO DE MATO GROSSO, NESTE ATO REPRESENTADO PELO PREFEITO MUNICIPAL SR. HUMBERTO DOMINGUES FERREIRA,  RATIFICA O PROCESSO  DE  DISPENSA  DE  LICITAÇÃO  N.º  040/2020  PARA  CONTRATAÇÃO  DA  A  LICITANTE  IBHAS  – INSTITUTO  BRASIL  DE  HARMONIA SOCIAL, INSCRITA  NO  CNPJ  N.º  20.277.817/0001-19  PARA AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA  6MG, AZITROMICINA  500MG  PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO IMPERMEÁVEL,  EM COMBATE AO  COVID 19, PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO MUNICIPIO DE GUIRATINGA – MT.",0
"43,  INCISO  VI  DA  LEI  FEDERAL  N.º  8.666/93  E  SUAS ALTERAÇÕES, O PREFEITO MUNICIPAL, NO USO DE SUAS ATRIBUIÇÕES QUE LHE SÃO CONFERIDAS POR LEI, ABAIXO ASSINADO,  ACOLHENDO  A  MANIFESTAÇÃO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO,  LEVANDO  EM CONSIDERAÇÃO A ABERTURA E JULGAMENTO DO PRESENTE PROCESSO LICITATÓRIO, TENDO CUMPRIDO TODOS OS  REQUISITOS E PRINCÍPIOS ESTABELECIDOS EM LEI, HOMOLOGA O OBJETO DA LICITAÇÃO SUPRACITADA, CUJO  OBJETO  É  A  AQUISIÇÃO  DE  MEDICAMENTOS  HIDROXICLOROQUINA  400G,  IVERMECTINA 6MG, AZITROMICINA 500MG PARA DISTRIBUIÇÃO COM RECEITA E MACAÇÃO LAMINADO IMPERMEÁVEL,  EM COMBATE AO  COVID 19, PARA SECRETARIA MUNICIPAL DE SAÚDE,  DO  MUNICIPIO  DE  GUIRATINGA –  MT.",0
"RODRIGO HENRIQUE DE OLIVEIRA PRESIDENTE DA CPL PORTARIA 100/2020 TERMO DE REVOGAÇÃO DE LICITAÇÃO DISPENSA N.º 040/2020  O MUNICÍPIO DE GUIRATINGA-MT, POR MEIO DE SEU PREFEITO MUNICIPAL, TORNA  PÚBLICO  PARA  CONHECIMENTO  DOS  INTERESSADOS,  A  REVOGAÇÃO DA  AQUISIÇÃO  DE MEDICAMENTOS HIDROXICLOROQUINA 400G, IVERMECTINA 6MG, AZITROMICINA 500MG PARA  DISTRIBUIÇÃO  COM  RECEITA  E  MACAÇÃO  LAMINADO  IMPERMEÁVEL,  EM COMBATE  AO  COVID  19,  PARA SECRETARIA MUNICIPAL  DE  SAÚDE,  DO  MUNICIPIO  DE GUIRATINGA –  MT,  QUE  TEVE  SUA  PUBLICAÇÃO  NO  07  DE  AGOSTO  DE  2020,  CONSIDERANDO  QUE  A EMPRESA É UM INSTITUTO E NÃO EMITE NOTA DE AQUISIÇÃO SÓ DE SERVIÇO E NÃO NOS ATENTE,  POR ISSO  RESOLVEMOS REVOGAR.",0
"CONTRATADO: E. BARRANKIEVECZ & CIA LTDA RESUMO DO OBJETO: DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO DE  MEDICAMENTO  (IVERMECTINA 6MG  –  CAPSULA MANIPULADA,  ESPECIFICO  PARA AS AÇÕES DE ENFRENTAMENTO CONTRA O COVID-19 MUNICIPIO DE JUINA ESTADO DE MATO  GROSSO ELEMENTO DE DESPESA: DOTAÇÃO:  3216-03.110.10.122.0022.2342.33903000000-ACOES SAUDE P/ENFRENTAMENTO CORONA VIRUS FONTE: 01260760000- TRANSFERENCIA DE RECURSOS VALOR  TOTAL  ESTIMADO:  R$  37.600,00  (TRINTA  E  SETE  MIL  E SEISCENTOS REAIS)VIGÊNCIA: 15/07/2020 A 15/11/2020DATA DO  RECONHECIMENTO:  15/07/2020  PELO  ILMO.",6
"VIGÊNCIA:15/07/2020 A 15/11/2020DOTAÇÃO:  3216-03.110.10.122.0022.2342.33903000000-ACOES SAUDE P/ENFRENTAMENTO CORONA VIRUS FONTE: 01260760000- TRANSFERENCIA DE RECURSOS OBJETO:  DISPENSA  DE  LICITAÇÃO  PARA  AQUISIÇÃO  DE MEDICAMENTO  (IVERMECTINA  6MG  –  CAPSULA  MANIPULADA,  ESPECIFICO  PARA  AS AÇÕES DE ENFRENTAMENTO CONTRA O COVID-19 ALTIR ANTONIO PERUZZO PREFEITO MUNICIPAL EXTRATO DO CONTRATO 175/2020 ESTADO DE MATO GROSSO PREFEITURA MUNICIPAL DE JUINA EXTRATO DE CONTRATO CONTRATO Nº: 175/2020DATA EMISSÃO DO CONTRATO: 16/07/2020PROCESSO: DISPENSA DE LICITAÇÃO N.º 095/2020 CONTRATADO:DROGARIA SÃO JORGE LTDA ME VALOR:  R$6.227,76 (SEIS MIL DUZENTOS E VINTE E SETE REAIS E SETENTA E  SEIS CENTAVOS).",0
ARI GENÉZIO LAFIN PREFEITO MUNICIPAL ESTEVAM HUNGARO CALVO FILHO SECRETÁRIO DE ADMINISTRAÇÃO LICITAÇÃO EXTRATO DE DISPENSA DE LICITAÇÃO Nº 051/2020OBJETO:  DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE A PANDEMIA DO  NOVO  CORONAVÍRUS (COVD-19)  PARA AQUISIÇÃO  DE IVERMECTINA - CONCENTRAÇÃO/DOSAGEM  6MG  EM  FARMÁCIAS  DE  MANIPULAÇÃO  PARA ATENDIMENTO DE PACIENTES COM RECEITA MÉDICA DA REDE PÚBLICA MUNICIPAL DE SAÚDE.,0
"CONTRATADA: ADRIANO DOS REIS EIRELI - EPP CONTRATANTE: MUNICÍPIO DE MARCELÂNDIA – MTSECRETARIAS: OBRAS, MOBILIDADE E SERVIÇOS URBANOS VALOR: R$ 476,38 (QUATROCENTOS E SESSENTA E SEIS REAIS E TRINTA E OITO CENTAVOS)PRAZO DE VIGÊNCIA: 10/09/2020DATA ASSINATURA: 17/07/2020 EXTRATO DO CONTRATO ADMINISTRATIVO Nº 063/2020OBJETO:  AQUISIÇÃO  DE  MEDICAMENTOS  IVERMECTINA  6MG  COMPRIMIDOS, PARA  SEREM  UTILIZADOS  NO  TRATAMENTO  DE  PACIENTE  COM  COVID-19  DE  INTERESSE  DA  SECRETARIA  MUNICIPAL  DE  SAÚDE  E  SANEAMENTO  DO  MUNICÍPIO  DE  MARCELÂNDIA/MT,  CONFORME  DISPENSA  DE LICITAÇÃO Nº 013/2020.",0
"RAFHAEL DENNER BERIGO DO NASCIMENTO PREGOEIRO OFICIALAVISO DE RATIFICAÇÃO DO TERMO DE DISPENSA DE LICITAÇÃO Nº 001/2020 A COMISSÃO PERMANENTE DE LICITAÇÃO DA PREFEITURA MUNICIPAL DE NORTELÂNDIA-MT, NO  EXERCÍCIO  DAS  ATRIBUIÇÕES  QUE  LHES  CONFEREM  AS  PORTARIAS  Nº  657/2020,  TORNA  PÚBLICO  PARA  CONHECIMENTO  DOS  INTERESSADOS,  QUE  NA  DISPENSA  DE  LICITAÇÃO  Nº  001/2020,  REFERENTE AQUISIÇÃO DE MEDICAMENTO AZITTOMICINA E IVERMECTINA PARA PACIENTES COM COVID,  SAGROU-SE VENCEDORA AS EMPRESAS: FORNECEDOR: MARTINS DISTRIBUIÇÃO E LOGÍSTICA CNPJ: 02.614.637/0001-01 ENDEREÇO: AV.",0
"PORTARIA PORTARIA Nº 053/2020/SMS O  SECRETÁRIO  MUNICIPAL  DE  SAÚDE  DE  CUIABÁ/MT,  NO  USO  DE  SUAS ATRIBUIÇÕES LEGAIS E REGULARES QUE LHE SÃO CONFERIDAS, INSTITUÍDAS PELA LEI COMPLEMENTAR Nº 094 DE  03 DE JULHO DE 2003. CONSIDERANDO  O  RECONHECIMENTO  PELA  ORGANIZAÇÃO  MUNDIAL  DE SAÚDE DE UMA PANDEMIA DE COVID-19/SARS-COV-2, BEM COMO A PUBLICAÇÃO DO DECRETO MUNICIPAL Nº 7.970 DE 25 DE JUNHO DE 2020. CONSIDERANDO QUE A ATUAL SITUAÇÃO DEMANDA O EMPREGO URGENTE DE MEDIDAS DE PREVENÇÃO, CONTROLE E CONTENÇÃO DE RISCOS, DANOS E AGRAVOS À SAÚDE PÚBLICA, A FIM DE  EVITAR O AVANÇO NA DISSEMINAÇÃO DO COVID-19/SARS-COV-2. CONSIDERANDO QUE O MUNICÍPIO DE CUIABÁ DEVE PAUTAR SUAS AÇÕES BUSCANDO  O  ENFRENTAMENTO  AO  COVID-19  DE  FORMA  ESTRATÉGICA,  COM  ATUAÇÃO,  SOBRETUDO,  PREVENTIVA.  CONSIDERANDO  OS  PRINCIPAIS  SINAIS  E  SINTOMAS  DAS  SÍNDROMES RESPIRATÓRIAS VIRAIS. CONSIDERANDO ESTUDOS  RECENTES  ONDE  HÁ  EFICÁCIA  (IN  VITRO)  DA INVERMECTINA, COM REDUÇÃO DA MULTIPLICAÇÃO VIRAL DO CORONAVÍRUS. CONSIDERANDO O  NÚMERO  DE  CASOS  DE  PNEUMONIAS  ATÍPICAS  ASSOCIADAS A COVID-19. CONSIDERANDO A BAIXA TOXICIDADE DOS MEDICAMENTOS DO KIT COVID-19 (AZITROMICINA, IVERMECTINA E ANALGÉSICO/ANTITÉRMICO), NAS DOSAGENS PRESCRITAS PARA A COVID-19. CONSIDERANDO O RESULTADO POSITIVO OBSERVADO EM VÁRIAS LOCALIDADES ONDE OS MEDICAMENTOS DO KIT COVID-19 FOI IMPLANTADO PRECOCEMENTE. CONSIDERANDO A  NECESSIDADE  DE  PADRONIZAÇÃO  DO  PROTOCOLO  PARA DISTRIBUIÇÃO (PRESCRIÇÃO/AVIAÇÃO) DO KIT COVID-19. CONSIDERANDO  QUE O MÉDICO TEM O LIVRE ARBÍTRIO PARA PRESCREVER O  MEDICAMENTO NECESSÁRIO AO TRATAMENTO DO PACIENTE. CONSIDERANDO  A NECESSIDADE  DE  AVALIAÇÃO CLÍNICA PARA  PRESCRIÇÃO DO KIT COVID-19. RESOLVE ART.",4
3° - O KIT COVID-19 SERÁ COMPOSTO POR:- AZITROMICINA.- IVERMECTINA.- ANALGÉSICO/ANTITÉRMICO.,6
LUIZ ANTÔNIO POSSAS DE CARVALHO SECRETÁRIO MUNICIPAL DE SAÚDE SECRETARIA MUNICIPAL DE SAÚDE DE CUIABÁ/MTANEXO 1 TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO (TCLE) PARA USO DOMICILIAR DE IVERMECTINA NOME: RG/CPF DATA:___/____/____ O PRESENTE TCLE CUMPRE O DEVER ÉTICO DE INFORMAR AO PACIENTE ACIMA E/OU  A  SEU  RESPONSÁVEL  (NOME/GRAU  DE  PARENTESCO) ____________________________________ACERCA  DOS  PRINCIPAIS  ASPECTOS  RELACIONADOS  AO TRATAMENTO DA COVID-19 COM IVERMECTINA.,6
"ESTAMOS  PROPONDO  A  VOCÊ,  OU  A  SEU  RESPONSÁVEL,  A  UTILIZAÇÃO  DA IVERMECTINA, À CRITÉRIO DA EQUIPE MÉDICA, NA DOSE ÚNICA DE 200 MCG/KG PARA AJUDAR NO TRATAMENTO DA COVID-19.",6
